view_support,directed_neighbor_hits,mean_neighbor_rank,mean_distance,shared_author,same_location_exact,left_sample_id,left_paper_group,left_doi,left_sample_label,left_matrix,left_filler,left_surface_treatment,left_process_family,left_sequence,left_authors,left_location,right_sample_id,right_paper_group,right_doi,right_sample_label,right_matrix,right_filler,right_surface_treatment,right_process_family,right_sequence,right_authors,right_location
16,21,5.190476190476191,0.24649929326205028,False,False,l111-s6-singha-2009,article:l111,10.1109/TDEI.2009.4815189,Zinc Oxide in Bisphenol-A epoxy resin,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,drying evaporation > drying evaporation > additive > additive > mixing > mixing > drying evaporation > mixing > molding > drying evaporation > molding > drying evaporation,"Singha, Santanu | Thomas, M. Joy","Nanodielectrics Laboratory, Department of Electrical Engineering, Indian Institute of Science, Bangalore, Indea",l118-s1-fidelus-2005,article:l118,10.1016/j.compositesa.2005.02.006, in epoxy resin,DGEBA Epoxy Resin,,,Melt Mixing,additive > mixing > drying evaporation > drying evaporation > mixing > drying evaporation > molding > heating,"Fidelus, J.D. | Wiesel, E. | Gojny, F.H. | Schulte, K. | Wagner, H.D.","Department of Materials and Interfaces, Weizmann Institute of Science, 76100 Rehovot, Israel"
16,21,5.619047619047619,0.24649929326205028,False,False,l111-s7-singha-2009,article:l111,10.1109/TDEI.2009.4815189,Zinc Oxide in Bisphenol-A epoxy resin,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,drying evaporation > drying evaporation > additive > additive > mixing > mixing > drying evaporation > mixing > molding > drying evaporation > molding > drying evaporation,"Singha, Santanu | Thomas, M. Joy","Nanodielectrics Laboratory, Department of Electrical Engineering, Indian Institute of Science, Bangalore, Indea",l118-s1-fidelus-2005,article:l118,10.1016/j.compositesa.2005.02.006, in epoxy resin,DGEBA Epoxy Resin,,,Melt Mixing,additive > mixing > drying evaporation > drying evaporation > mixing > drying evaporation > molding > heating,"Fidelus, J.D. | Wiesel, E. | Gojny, F.H. | Schulte, K. | Wagner, H.D.","Department of Materials and Interfaces, Weizmann Institute of Science, 76100 Rehovot, Israel"
16,18,4.444444444444445,0.3457308957974116,False,False,l132-s2-holt-2014,article:l132,10.1021/ma5000317,silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l171-s10-rittigstein-2006,article:l171,10.1002/polb.20925,alumina in poly(2-vinyl pyridine),Poly(2-vinyl pyridine),Aluminium oxide,,Solution Processing,solvent > mixing > drying evaporation > cooling > cooling,"Rittigstein, Perla | Torkelson, John M.","Department of Chemical and Biological Engineering, Northwestern University, Evanston, Illinois 60208"
16,18,5.333333333333333,0.3458704203367233,False,False,l132-s3-holt-2014,article:l132,10.1021/ma5000317,silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l171-s10-rittigstein-2006,article:l171,10.1002/polb.20925,alumina in poly(2-vinyl pyridine),Poly(2-vinyl pyridine),Aluminium oxide,,Solution Processing,solvent > mixing > drying evaporation > cooling > cooling,"Rittigstein, Perla | Torkelson, John M.","Department of Chemical and Biological Engineering, Northwestern University, Evanston, Illinois 60208"
16,18,6.222222222222222,0.3472641259431839,False,False,l132-s4-holt-2014,article:l132,10.1021/ma5000317,silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l171-s10-rittigstein-2006,article:l171,10.1002/polb.20925,alumina in poly(2-vinyl pyridine),Poly(2-vinyl pyridine),Aluminium oxide,,Solution Processing,solvent > mixing > drying evaporation > cooling > cooling,"Rittigstein, Perla | Torkelson, John M.","Department of Chemical and Biological Engineering, Northwestern University, Evanston, Illinois 60208"
16,16,2.875,0.27968543767929077,True,False,l132-s1-holt-2014,article:l132,10.1021/ma5000317, in poly(2-vinylpyridine),Poly(2-vinyl pyridine),,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l385-s15-bailey-2019,article:l385,10.1021/acs.macromol.8b02646,octa(aminophenyl) polyhedral oligomeric silsesquioxane in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Octa(aminophenyl) polyhedral oligomeric silsesquioxane,,Solution Processing,additive > solvent > additive > solvent > mixing > additive > solvent > mixing > drying evaporation,"Bailey, Eric J. | Griffin, Philip J. | Composto, Russell J. | Winey, Karen I.","Department of Materials Science and Engineering, University of Pennsylvania, Philadelphia, Pennsylvania 19104, United States"
16,16,2.875,0.27968543767929077,True,False,l132-s1-holt-2014,article:l132,10.1021/ma5000317, in poly(2-vinylpyridine),Poly(2-vinyl pyridine),,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l385-s2-bailey-2019,article:l385,10.1021/acs.macromol.8b02646,octa(aminophenyl) polyhedral oligomeric silsesquioxane in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Octa(aminophenyl) polyhedral oligomeric silsesquioxane,,Solution Processing,additive > solvent > additive > solvent > mixing > additive > solvent > mixing > drying evaporation,"Bailey, Eric J. | Griffin, Philip J. | Composto, Russell J. | Winey, Karen I.","Department of Materials Science and Engineering, University of Pennsylvania, Philadelphia, Pennsylvania 19104, United States"
16,16,2.875,0.27968543767929077,True,False,l132-s1-holt-2014,article:l132,10.1021/ma5000317, in poly(2-vinylpyridine),Poly(2-vinyl pyridine),,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l385-s3-bailey-2019,article:l385,10.1021/acs.macromol.8b02646,octa(aminophenyl) polyhedral oligomeric silsesquioxane in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Octa(aminophenyl) polyhedral oligomeric silsesquioxane,,Solution Processing,additive > solvent > additive > solvent > mixing > additive > solvent > mixing > drying evaporation,"Bailey, Eric J. | Griffin, Philip J. | Composto, Russell J. | Winey, Karen I.","Department of Materials Science and Engineering, University of Pennsylvania, Philadelphia, Pennsylvania 19104, United States"
16,16,2.875,0.27968543767929077,True,False,l132-s1-holt-2014,article:l132,10.1021/ma5000317, in poly(2-vinylpyridine),Poly(2-vinyl pyridine),,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l385-s4-bailey-2019,article:l385,10.1021/acs.macromol.8b02646,octa(aminophenyl) polyhedral oligomeric silsesquioxane in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Octa(aminophenyl) polyhedral oligomeric silsesquioxane,,Solution Processing,additive > solvent > additive > solvent > mixing > additive > solvent > mixing > drying evaporation,"Bailey, Eric J. | Griffin, Philip J. | Composto, Russell J. | Winey, Karen I.","Department of Materials Science and Engineering, University of Pennsylvania, Philadelphia, Pennsylvania 19104, United States"
16,16,2.875,0.27968543767929077,True,False,l132-s1-holt-2014,article:l132,10.1021/ma5000317, in poly(2-vinylpyridine),Poly(2-vinyl pyridine),,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l385-s5-bailey-2019,article:l385,10.1021/acs.macromol.8b02646,octa(aminophenyl) polyhedral oligomeric silsesquioxane in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Octa(aminophenyl) polyhedral oligomeric silsesquioxane,,Solution Processing,additive > solvent > additive > solvent > mixing > additive > solvent > mixing > drying evaporation,"Bailey, Eric J. | Griffin, Philip J. | Composto, Russell J. | Winey, Karen I.","Department of Materials Science and Engineering, University of Pennsylvania, Philadelphia, Pennsylvania 19104, United States"
16,16,2.875,0.27968543767929077,True,False,l132-s1-holt-2014,article:l132,10.1021/ma5000317, in poly(2-vinylpyridine),Poly(2-vinyl pyridine),,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l385-s6-bailey-2019,article:l385,10.1021/acs.macromol.8b02646,octa(aminophenyl) polyhedral oligomeric silsesquioxane in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Octa(aminophenyl) polyhedral oligomeric silsesquioxane,,Solution Processing,additive > solvent > additive > solvent > mixing > additive > solvent > mixing > drying evaporation,"Bailey, Eric J. | Griffin, Philip J. | Composto, Russell J. | Winey, Karen I.","Department of Materials Science and Engineering, University of Pennsylvania, Philadelphia, Pennsylvania 19104, United States"
16,16,2.875,0.27968543767929077,True,False,l132-s1-holt-2014,article:l132,10.1021/ma5000317, in poly(2-vinylpyridine),Poly(2-vinyl pyridine),,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l385-s7-bailey-2019,article:l385,10.1021/acs.macromol.8b02646,octa(aminophenyl) polyhedral oligomeric silsesquioxane in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Octa(aminophenyl) polyhedral oligomeric silsesquioxane,,Solution Processing,additive > solvent > additive > solvent > mixing > additive > solvent > mixing > drying evaporation,"Bailey, Eric J. | Griffin, Philip J. | Composto, Russell J. | Winey, Karen I.","Department of Materials Science and Engineering, University of Pennsylvania, Philadelphia, Pennsylvania 19104, United States"
16,16,2.875,0.27968543767929077,True,False,l132-s1-holt-2014,article:l132,10.1021/ma5000317, in poly(2-vinylpyridine),Poly(2-vinyl pyridine),,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l385-s8-bailey-2019,article:l385,10.1021/acs.macromol.8b02646,octa(aminophenyl) polyhedral oligomeric silsesquioxane in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Octa(aminophenyl) polyhedral oligomeric silsesquioxane,,Solution Processing,additive > solvent > additive > solvent > mixing > additive > solvent > mixing > drying evaporation,"Bailey, Eric J. | Griffin, Philip J. | Composto, Russell J. | Winey, Karen I.","Department of Materials Science and Engineering, University of Pennsylvania, Philadelphia, Pennsylvania 19104, United States"
16,16,2.875,0.27968543767929077,True,False,l132-s1-holt-2014,article:l132,10.1021/ma5000317, in poly(2-vinylpyridine),Poly(2-vinyl pyridine),,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l385-s9-bailey-2019,article:l385,10.1021/acs.macromol.8b02646,octa(aminophenyl) polyhedral oligomeric silsesquioxane in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Octa(aminophenyl) polyhedral oligomeric silsesquioxane,,Solution Processing,additive > solvent > additive > solvent > mixing > additive > solvent > mixing > drying evaporation,"Bailey, Eric J. | Griffin, Philip J. | Composto, Russell J. | Winey, Karen I.","Department of Materials Science and Engineering, University of Pennsylvania, Philadelphia, Pennsylvania 19104, United States"
16,16,4.5625,0.3583760326728225,False,False,l132-s2-holt-2014,article:l132,10.1021/ma5000317,silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l171-s7-rittigstein-2006,article:l171,10.1002/polb.20925,alumina in poly(2-vinyl pyridine),Poly(2-vinyl pyridine),Aluminium oxide,,Solution Processing,solvent > mixing > drying evaporation > cooling > cooling,"Rittigstein, Perla | Torkelson, John M.","Department of Chemical and Biological Engineering, Northwestern University, Evanston, Illinois 60208"
16,16,4.5625,0.3589823702350259,False,False,l132-s2-holt-2014,article:l132,10.1021/ma5000317,silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l171-s8-rittigstein-2006,article:l171,10.1002/polb.20925,alumina in poly(2-vinyl pyridine),Poly(2-vinyl pyridine),Aluminium oxide,,Solution Processing,solvent > mixing > drying evaporation > cooling > cooling,"Rittigstein, Perla | Torkelson, John M.","Department of Chemical and Biological Engineering, Northwestern University, Evanston, Illinois 60208"
16,16,4.5625,0.3591725444421172,False,False,l132-s2-holt-2014,article:l132,10.1021/ma5000317,silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l171-s9-rittigstein-2006,article:l171,10.1002/polb.20925,alumina in poly(2-vinyl pyridine),Poly(2-vinyl pyridine),Aluminium oxide,,Solution Processing,solvent > mixing > drying evaporation > cooling > cooling,"Rittigstein, Perla | Torkelson, John M.","Department of Chemical and Biological Engineering, Northwestern University, Evanston, Illinois 60208"
16,16,5.5625,0.3593295095488429,False,False,l132-s3-holt-2014,article:l132,10.1021/ma5000317,silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l171-s9-rittigstein-2006,article:l171,10.1002/polb.20925,alumina in poly(2-vinyl pyridine),Poly(2-vinyl pyridine),Aluminium oxide,,Solution Processing,solvent > mixing > drying evaporation > cooling > cooling,"Rittigstein, Perla | Torkelson, John M.","Department of Chemical and Biological Engineering, Northwestern University, Evanston, Illinois 60208"
16,16,5.5625,0.35951968375593424,False,False,l132-s3-holt-2014,article:l132,10.1021/ma5000317,silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l171-s8-rittigstein-2006,article:l171,10.1002/polb.20925,alumina in poly(2-vinyl pyridine),Poly(2-vinyl pyridine),Aluminium oxide,,Solution Processing,solvent > mixing > drying evaporation > cooling > cooling,"Rittigstein, Perla | Torkelson, John M.","Department of Chemical and Biological Engineering, Northwestern University, Evanston, Illinois 60208"
16,16,5.5625,0.36031494569033384,False,False,l132-s3-holt-2014,article:l132,10.1021/ma5000317,silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l171-s7-rittigstein-2006,article:l171,10.1002/polb.20925,alumina in poly(2-vinyl pyridine),Poly(2-vinyl pyridine),Aluminium oxide,,Solution Processing,solvent > mixing > drying evaporation > cooling > cooling,"Rittigstein, Perla | Torkelson, John M.","Department of Chemical and Biological Engineering, Northwestern University, Evanston, Illinois 60208"
16,16,6.5625,0.36089742835611105,False,False,l132-s4-holt-2014,article:l132,10.1021/ma5000317,silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l171-s9-rittigstein-2006,article:l171,10.1002/polb.20925,alumina in poly(2-vinyl pyridine),Poly(2-vinyl pyridine),Aluminium oxide,,Solution Processing,solvent > mixing > drying evaporation > cooling > cooling,"Rittigstein, Perla | Torkelson, John M.","Department of Chemical and Biological Engineering, Northwestern University, Evanston, Illinois 60208"
16,16,6.5625,0.3610876025632024,False,False,l132-s4-holt-2014,article:l132,10.1021/ma5000317,silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l171-s8-rittigstein-2006,article:l171,10.1002/polb.20925,alumina in poly(2-vinyl pyridine),Poly(2-vinyl pyridine),Aluminium oxide,,Solution Processing,solvent > mixing > drying evaporation > cooling > cooling,"Rittigstein, Perla | Torkelson, John M.","Department of Chemical and Biological Engineering, Northwestern University, Evanston, Illinois 60208"
16,16,6.625,0.36188286263495684,False,False,l132-s4-holt-2014,article:l132,10.1021/ma5000317,silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l171-s7-rittigstein-2006,article:l171,10.1002/polb.20925,alumina in poly(2-vinyl pyridine),Poly(2-vinyl pyridine),Aluminium oxide,,Solution Processing,solvent > mixing > drying evaporation > cooling > cooling,"Rittigstein, Perla | Torkelson, John M.","Department of Chemical and Biological Engineering, Northwestern University, Evanston, Illinois 60208"
15,30,1.0,0.08613565980146329,False,False,l279-s1-motaung-2012,article:l279,10.1016/j.polymdegradstab.2012.05.022, in Poly(methyl methacrylate),Poly(methyl methacrylate),,,Melt Mixing,mixing > molding,"Motaung, Tshwafo Elias | Luyt, Adriaan Stephanus | Bondioli, Federica | Messori, Massimo | Saladino, Maria Luisa | Spinella, Alberto | Nasillo, Giorgio | Caponetti, Eugenio","Department of Chemistry, University of the Free State (Qwaqwa Campus), Private Bag X13, Phuthaditjhaba 9866, South Africa",l289-s1-motaung-2012,article:l289,10.3144/expresspolymlett.2012.93, in poly(methyl methacrylate),Poly(methyl methacrylate),,,Melt Mixing,mixing > molding,"Motaung, T. E. | Luyt, A. S. | Saladino, M. L. | Martino, D. C. | Caponetti, E.",
15,30,1.4333333333333333,0.2531438906987508,False,False,l252-s3-ameli-2014,article:l252,10.1016/j.carbon.2014.01.031,multi-walled carbon nanotubes in polypropylene,Poly(propylene),Multi-wall carbon nanotubes,,Melt Mixing,extrusion > mixing,"Ameli, A. | Nofar, M. | Park, C.B. | Pötschke, P. | Rizvi, G.","Microcellular Plastics Manufacturing Laboratory, Department of Mechanical and Industrial Engineering, University of Toronto, 5 King’s College Road, Toronto M5S 3G8, Canada",l266-s12-kalaitzidou-2007,article:l266,10.1016/j.carbon.2007.03.029,graphite nanoplatelets in polypropylene,Poly(propylene),Graphite,,Melt Mixing,extrusion > mixing,"Kalaitzidou, Kyriaki | Fukushima, Hiroyuki | Drzal, Lawrence T.","Department of Chemical Engineering and Materials Science, Composite Materials and Structures Center, Michigan State University, East Lansing, MI 48823, USA"
